shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8000008,42.377119,-71.094326,10001,
8000008,42.377084,-71.094261,10002,
8000008,42.37661,-71.093107,10003,
8000008,42.376414,-71.092464,10004,
8000008,42.376095,-71.090937,10005,
8000008,42.376042,-71.090565,10006,
8000008,42.375965,-71.089982,10007,
8000008,42.375514,-71.08639,10008,
8000008,42.375207,-71.083443,10009,
8000008,42.375168,-71.083187,10010,
8000008,42.375129,-71.082941,10011,
8000008,42.375095,-71.082714,10012,
8000008,42.375053,-71.082422,10013,
8000008,42.375011,-71.082121,10014,
8000008,42.374965,-71.081889,10015,
8000008,42.374927,-71.081748,10016,
8000008,42.374893,-71.081668,10017,
8000008,42.374826,-71.081528,10018,
8000008,42.374769,-71.081437,10019,
8000008,42.374694,-71.081342,10020,
8000008,42.374619,-71.081262,10021,
8000008,42.374552,-71.081192,10022,
8000008,42.374488,-71.081143,10023,
8000008,42.374321,-71.081098,10024,
8000008,42.374127,-71.080999,10025,
8000008,42.373996,-71.080904,10026,
8000008,42.373707,-71.080624,10027,
8000008,42.373447,-71.080345,10028,
8000008,42.373205,-71.079862,10029,
8000008,42.372184,-71.077722,10030,
8000008,42.37207,-71.077361,10031,
8000008,42.371947,-71.076976,10032,
8000008,42.371858,-71.076762,10033,
8000008,42.371718,-71.076548,10034,
8000008,42.371613,-71.076413,10035,
8000008,42.371525,-71.076329,10036,
8000008,42.371409,-71.076236,10037,
8000008,42.371256,-71.076114,10038,
8000008,42.371256,-71.076114,20001,
8000008,42.37125,-71.076109,20002,
8000008,42.371012,-71.075941,20003,
8000008,42.370578,-71.075403,20004,
8000008,42.370315,-71.07484,20005,
8000008,42.37024,-71.074681,20006,
8000008,42.369657,-71.073517,20007,
8000008,42.369377,-71.072975,20008,
8000008,42.368968,-71.072176,20009,
8000008,42.368429,-71.071138,20010,
8000008,42.367917,-71.070106,20011,
8000008,42.367683,-71.069654,20012,
8000008,42.367674,-71.069631,20013,
8000008,42.367674,-71.069631,30001,
8000008,42.367366,-71.068936,30002,
8000008,42.366933,-71.068095,30003,
8000008,42.3669,-71.068029,30004,
8000008,42.366707,-71.067651,30005,
8000008,42.366616,-71.06746,30006,
8000008,42.366512,-71.067251,30007,
8000008,42.366402,-71.067014,30008,
8000008,42.366303,-71.066764,30009,
8000008,42.366204,-71.066485,30010,
8000008,42.366089,-71.066057,30011,
8000008,42.36603,-71.065719,30012,
8000008,42.365971,-71.06546,30013,
8000008,42.36581,-71.064812,30014,
8000008,42.365664,-71.064487,30015,
8000008,42.365639,-71.064413,30016,
8000008,42.365627,-71.064332,30017,
8000008,42.365646,-71.064149,30018,
8000008,42.365682,-71.063979,30019,
8000008,42.365749,-71.063754,30020,
8000008,42.365954,-71.063284,30021,
8000008,42.366446,-71.062158,30022,
8000008,42.366505,-71.062022,30023,
8000008,42.366532,-71.061902,30024,
8000008,42.366554,-71.061694,30025,
8000008,42.366551,-71.061592,30026,
8000008,42.36653,-71.061508,30027,
8000008,42.366493,-71.061417,30028,
8000008,42.365743,-71.060677,30029,
8000008,42.365657,-71.0606,30030,
8000008,42.365657,-71.0606,40001,
8000008,42.363989,-71.059097,40002,
8000008,42.363543,-71.058602,40003,
8000008,42.363465,-71.058509,40004,
8000008,42.363258,-71.058332,40005,
8000008,42.363191,-71.058281,40006,
8000008,42.363046,-71.058192,40007,
8000008,42.363046,-71.058192,50001,
8000008,42.362973,-71.058147,50002,
8000008,42.362865,-71.058119,50003,
8000008,42.362731,-71.058096,50004,
8000008,42.362562,-71.058051,50005,
8000008,42.361266,-71.057954,50006,
8000008,42.361071,-71.057935,50007,
8000008,42.36096,-71.057951,50008,
8000008,42.360846,-71.058034,50009,
8000008,42.359782,-71.058984,50010,
8000008,42.359534,-71.05922,50011,
8000008,42.359435,-71.059307,50012,
8000008,42.359338,-71.059393,50013,
8000008,42.359338,-71.059393,60001,
8000008,42.359208,-71.059508,60002,
8000008,42.359069,-71.059616,60003,
8000008,42.35808,-71.060329,60004,
8000008,42.357811,-71.060584,60005,
8000008,42.357219,-71.061218,60006,
8000008,42.356984,-71.061489,60007,
8000008,42.356805,-71.061665,60008,
8000008,42.356693,-71.06176,60009,
8000008,42.356581,-71.061887,60010,
8000008,42.356334,-71.062194,60011,
8000008,42.356334,-71.062194,70001,
8000008,42.356219,-71.062336,70002,
8000008,42.355921,-71.06269,70003,
8000008,42.355781,-71.062846,70004,
8000008,42.355624,-71.063034,70005,
8000008,42.355495,-71.063168,70006,
8000008,42.355287,-71.063349,70007,
8000008,42.355047,-71.063499,70008,
8000008,42.354897,-71.06352,70009,
8000008,42.354773,-71.063596,70010,
8000008,42.354517,-71.063713,70011,
8000008,42.354002,-71.063991,70012,
8000008,42.353896,-71.064035,70013,
8000008,42.353725,-71.064129,70014,
8000008,42.353644,-71.064166,70015,
8000008,42.353564,-71.064264,70016,
8000008,42.353351,-71.064363,70017,
8000008,42.35318,-71.064467,70018,
8000008,42.353028,-71.064543,70019,
8000008,42.353014,-71.064548,70020,
8000008,42.353014,-71.064548,80001,
8000008,42.352584,-71.064688,80002,
8000008,42.352532,-71.064751,80003,
8000008,42.352502,-71.064808,80004,
8000008,42.352481,-71.06488,80005,
8000008,42.352464,-71.06504,80006,
8000008,42.352589,-71.067135,80007,
8000008,42.352528,-71.067633,80008,
8000008,42.352427,-71.068292,80009,
8000008,42.352242,-71.069109,80010,
8000008,42.351799,-71.070811,80011,
8000008,42.351799,-71.070811,90001,
8000008,42.351757,-71.07097,90002,
8000008,42.349978,-71.077448,90003,
8000008,42.349978,-71.077448,100001,
8000008,42.349906,-71.077713,100002,
8000008,42.349747,-71.078361,100003,
8000008,42.349615,-71.078855,100004,
8000008,42.347877,-71.0853,100005,
8000008,42.347838,-71.085472,100006,
8000008,42.347831,-71.085554,100007,
8000008,42.347829,-71.085651,100008,
8000008,42.348012,-71.087419,100009,
8000008,42.348034,-71.087653,100010,
8000008,42.348058,-71.087953,100011,
8000008,42.348058,-71.087953,110001,
8000008,42.348076,-71.088178,110002,
8000008,42.348082,-71.088564,110003,
8000008,42.347988,-71.091707,110004,
8000008,42.347998,-71.091797,110005,
8000008,42.348019,-71.091888,110006,
8000008,42.348056,-71.092005,110007,
8000008,42.348133,-71.092174,110008,
8000008,42.348184,-71.092252,110009,
8000008,42.34864,-71.092792,110010,
8000008,42.348905,-71.093123,110011,
8000008,42.348948,-71.093214,110012,
8000008,42.348962,-71.093277,110013,
8000008,42.348968,-71.093383,110014,
8000008,42.348969,-71.094102,110015,
8000008,42.348967,-71.094129,110016,
8000008,42.348967,-71.094129,120001,
8000008,42.348965,-71.094152,120002,
8000008,42.348875,-71.094781,120003,
8000008,42.348877,-71.094806,120004,
8000008,42.348855,-71.095352,120005,
8000008,42.348837,-71.09578,120006,
8000008,42.348825,-71.096785,120007,
8000008,42.348813,-71.096873,120008,
8000008,42.348813,-71.096873,130001,
8000008,42.348799,-71.096973,130002,
8000008,42.347639,-71.101425,130003,
8000008,42.347571,-71.101503,130004,
8000008,42.347522,-71.101549,130005,
8000008,42.347434,-71.10159,130006,
8000008,42.347142,-71.101644,130007,
8000008,42.346908,-71.101705,130008,
8000008,42.346797,-71.101747,130009,
8000008,42.346698,-71.101812,130010,
8000008,42.346617,-71.101917,130011,
8000008,42.346144,-71.102791,130012,
8000008,42.345827,-71.103363,130013,
8000008,42.345386,-71.104182,130014,
8000008,42.345386,-71.104182,140001,
8000008,42.345358,-71.104235,140002,
8000008,42.345282,-71.104368,140003,
8000008,42.345245,-71.104438,140004,
8000008,42.345173,-71.104555,140005,
8000008,42.345016,-71.104837,140006,
8000008,42.344864,-71.105111,140007,
8000008,42.344184,-71.106194,140008,
8000008,42.343815,-71.106764,140009,
8000008,42.343227,-71.107691,140010,
8000008,42.342469,-71.108901,140011,
8000008,42.342287,-71.109172,140012,
8000008,42.34212,-71.109397,140013,
8000008,42.341917,-71.109651,140014,
8000008,42.341655,-71.109936,140015,
8000008,42.341432,-71.110169,140016,
8000008,42.341201,-71.110375,140017,
8000008,42.341134,-71.110424,140018,
8000008,42.341134,-71.110424,150001,
8000008,42.340896,-71.1106,150002,
8000008,42.34066,-71.110736,150003,
8000008,42.340489,-71.110822,150004,
8000008,42.340417,-71.110849,150005,
8000008,42.340321,-71.110899,150006,
8000008,42.340038,-71.111012,150007,
8000008,42.339852,-71.111094,150008,
8000008,42.339477,-71.111225,150009,
8000008,42.338926,-71.111373,150010,
8000008,42.338566,-71.111483,150011,
8000008,42.338175,-71.111635,150012,
8000008,42.337473,-71.111977,150013,
8000008,42.337322,-71.112058,150014,
8000008,42.336999,-71.112255,150015,
8000008,42.336464,-71.112537,150016,
8000008,42.33591,-71.112867,150017,
8000008,42.335535,-71.113079,150018,
8000008,42.335476,-71.113121,150019,
8000008,42.335408,-71.113171,150020,
8000008,42.33518,-71.113312,150021,
8000008,42.335065,-71.113393,150022,
8000008,42.334866,-71.11356,150023,
8000008,42.334643,-71.113761,150024,
8000008,42.334252,-71.114139,150025,
8000008,42.333882,-71.114548,150026,
8000008,42.333703,-71.114802,150027,
8000008,42.333509,-71.115094,150028,
8000008,42.333347,-71.115359,150029,
8000008,42.333149,-71.115682,150030,
