shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
[@1.0.5502541@]11,43.43452,-80.478509,79,3797.4755887709266
[@1.0.5502541@]11,43.435226,-80.478295,80,3877.813491984786
[@1.0.5502541@]11,43.435654,-80.478149,81,3926.8159449623126
[@1.0.5502541@]11,43.435768,-80.478103,82,3940.0178869812844
[@1.0.5502541@]11,43.435834,-80.478067,83,3947.9073933698255
[@1.0.5502541@]11,43.435892,-80.478017,84,3955.512195361831
[@1.0.5502541@]11,43.436108,-80.477783,85,3986.0539767698874
[@1.0.5502541@]11,43.436292,-80.477592,86,4011.660946505581
[@1.0.5502541@]11,43.436672,-80.477181,87,4065.3586210507056
[@1.0.5502541@]11,43.436934,-80.476899,88,4102.313292565567
[@1.0.5502541@]11,43.437578,-80.476157,89,4195.6269708709515
[@1.0.5502541@]11,43.437838,-80.475867,90,4232.809570535618
[@1.0.5502541@]11,43.438159,-80.475488,91,4279.798532423063
[@1.0.5502541@]11,43.438629,-80.474963,92,4347.051938165357
[@1.0.5502541@]11,43.438763,-80.474812,93,4366.293635548933
[@1.0.5502541@]11,43.438945,-80.474614,94,4392.068981214114
[@1.0.5502541@]11,43.439127,-80.474395,95,4418.927708271461
[@1.0.5502541@]11,43.43961,-80.473845,96,4488.576477497148
[@1.0.5502541@]11,43.44007,-80.473363,97,4552.811295323319
[@1.0.5502541@]11,43.440515,-80.472916,98,4614.021770016607
[@1.0.5502541@]11,43.440788,-80.472653,99,4651.046778828867
[@1.0.5502541@]11,43.441093,-80.472366,100,4692.098146127856
[@1.0.5502541@]11,43.441147,-80.47232,101,4699.155245458501
[@1.0.5502541@]11,43.441183,-80.472307,102,4703.291068467858
[@1.0.5502541@]11,43.441237,-80.472306,103,4709.291951203753
[@1.0.5502541@]11,43.441271,-80.472314,104,4713.125007711667
[@1.0.5502541@]11,43.441299,-80.472334,105,4716.629235504063
[@1.0.5502541@]11,43.441324,-80.472365,106,4720.3671641177025
[@1.0.5502541@]11,43.441657,-80.473133,107,4792.5468333588715
[@1.0.5502541@]11,43.442114,-80.474175,108,4890.77488675113
[@1.0.5502541@]11,43.442185,-80.474504,109,4918.469789505909
[@1.0.5502541@]11,43.44228,-80.474752,110,4941.0951865955285
[@1.0.5502541@]11,43.4422836,-80.4747617,111,4941.969958059519
[@1.0.5502541@]11,43.442304233,-80.47475407,112,4944.343912123935
[@1.0.5502541@]11,43.4422836,-80.4747617,113,4946.717866188352
[@1.0.5502541@]11,43.442409,-80.475096,114,4977.079901547004
[@1.0.5502541@]11,43.442521,-80.47562,115,5021.155353764623
[@1.0.5502541@]11,43.442607,-80.476195,116,5068.526042333806
[@1.0.5502541@]11,43.442698,-80.476652,117,5106.762779980548
[@1.0.5502541@]11,43.442795,-80.476926,118,5131.359628977794
[@1.0.5502541@]11,43.442956,-80.477224,119,5161.3316203730255
[@1.0.5502541@]11,43.443168,-80.477474,120,5192.347825862983
[@1.0.5502541@]11,43.443384,-80.477707,121,5222.838717910915
[@1.0.5502541@]11,43.443473,-80.477827,122,5236.680154276173
[@1.0.5502541@]11,43.443732,-80.478319,123,5285.715481805852
[@1.0.5502541@]11,43.444387,-80.479661,124,5416.190839916453
[@1.0.5502541@]11,43.445312,-80.481546,125,5599.76646434385
[@1.0.5502541@]11,43.445591,-80.482112,126,5654.965697621955
[@1.0.5502541@]11,43.445958,-80.482854,127,5727.406816988347
[@1.0.5502541@]11,43.4464114,-80.4838055,128,5819.23699045415
[@1.0.5502541@]11,43.446413619,-80.48380448,129,5819.521637315405
[@1.0.5502541@]11,43.4464114,-80.4838055,130,5819.8062841766605
[@1.0.5502541@]11,43.446577,-80.484153,131,5853.3445891331585
[@1.0.5502541@]11,43.447095,-80.485237,132,5958.050922380734
[@1.0.5502541@]11,43.447251,-80.485562,133,5989.485898070317
[@1.0.5502541@]11,43.447589,-80.486358,134,6063.8878905272895
[@1.0.5502541@]11,43.448141,-80.48769,135,6187.632982307876
[@1.0.5502541@]11,43.44831,-80.488174,136,6230.96490321348
[@1.0.5502541@]11,43.448337,-80.488226,137,6236.12269596129
[@1.0.5502541@]11,43.448384,-80.488244,138,6241.5434564601255
[@1.0.5502541@]11,43.448454,-80.488183,139,6250.748994435316
[@1.0.5502541@]11,43.448821,-80.487908,140,6297.179115920977
[@1.0.5502541@]11,43.449178,-80.487626,141,6342.914346765889
[@1.0.5502541@]11,43.4494029,-80.4874853,142,6370.365351881973
[@1.0.5502541@]11,43.44940161,-80.48748309,143,6370.597765070959
[@1.0.5502541@]11,43.4494029,-80.4874853,144,6370.830178259946
[@1.0.5502541@]11,43.449549,-80.487394,145,6388.659466386289
[@1.0.5502541@]11,43.449739,-80.487276,146,6411.8216300072
[@1.0.5502541@]11,43.450269,-80.486932,147,6476.933281696725
[@1.0.5502541@]11,43.450311,-80.486941,148,6481.656475821613
[@1.0.5502541@]11,43.45034,-80.486947,149,6484.914408059481
[@1.0.5502541@]11,43.450395,-80.486983,150,6491.681051967288
[@1.0.5502541@]11,43.450949,-80.488316,151,6615.602113779657
[@1.0.5502541@]11,43.451405,-80.489467,152,6721.39041758234
[@1.0.5502541@]11,43.451453,-80.489664,153,6738.155341773219
[@1.0.5502541@]11,43.4520868,-80.4911895,154,6879.958879992291
[@1.0.5502541@]11,43.45210862,-80.49118049,155,6882.490655192141
[@1.0.5502541@]11,43.4520868,-80.4911895,156,6885.022430391991
[@1.0.5502541@]11,43.452134,-80.491303,157,6895.575285964718
[@1.0.5502541@]11,43.452291,-80.491681,158,6930.709672876345
[@1.0.5502541@]11,43.452345,-80.491854,159,6945.902101903435
[@1.0.5502541@]11,43.452375,-80.492089,160,6965.151751465098
[@1.0.5502541@]11,43.452423,-80.492528,161,7000.968023970359
[@1.0.5502541@]11,43.452453,-80.492864,162,7028.279622898982
[@1.0.5502541@]11,43.452543,-80.493191,163,7056.493186465132
[@1.0.5502541@]11,43.452762,-80.49387,164,7116.435517205088
[@1.0.5502541@]11,43.453011,-80.494662,165,7186.065541523742
[@1.0.5502541@]11,43.453052,-80.494798,166,7197.945925425548
[@1.0.5502541@]11,43.453059,-80.494866,167,7203.486596057565
[@1.0.5502541@]11,43.453052,-80.494952,168,7210.468024167279
[@1.0.5502541@]11,43.453029,-80.495047,169,7218.548074056659
[@1.0.5502541@]11,43.452973,-80.495303,170,7240.118305273269
[@1.0.5502541@]11,43.452915,-80.49553,171,7259.532807155001
[@1.0.5502541@]11,43.452883,-80.495636,172,7268.7944071236325
[@1.0.5502541@]11,43.452848,-80.495714,173,7276.1915752973555
[@1.0.5502541@]11,43.452736,-80.495892,174,7295.19529179351
[@1.0.5502541@]11,43.452617,-80.495995,175,7310.8140229763685
[@1.0.5502541@]11,43.452487,-80.496088,176,7327.093456740252
[@1.0.5502541@]11,43.452408,-80.496167,177,7337.942448638774
[@1.0.5502541@]11,43.45238,-80.496231,178,7343.97102157114
[@1.0.5502541@]11,43.452373,-80.496291,179,7348.87378316382
[@1.0.5502541@]11,43.452372,-80.496344,180,7353.150859449539
[@1.0.5502541@]11,43.45239,-80.496466,181,7363.1944980008775
[@1.0.5502541@]11,43.453036,-80.498532,182,7544.674973206408
[@1.0.5502541@]11,43.453043,-80.4985542,183,7546.626413770262
[@1.0.5502541@]11,43.453044329,-80.49855395,184,7546.760597587487
[@1.0.5502541@]11,43.453043,-80.4985542,185,7546.8947814047115
[@1.0.5502541@]11,43.453375,-80.499604,186,7639.275637651893
[@1.0.5502541@]11,43.453487,-80.499958,187,7670.429120822814
[@1.0.5502541@]11,43.453497,-80.499992,188,7673.38877906248
[@1.0.5502541@]11,43.453538,-80.50012,189,7684.675385057875
[@1.0.5502541@]11,43.453786,-80.500889,190,7752.560727413093
[@1.0.5502541@]11,43.453838,-80.5012,191,7778.307591541952
[@1.0.5502541@]11,43.45425,-80.50252,192,7894.223771486211
[@1.0.5502541@]11,43.454444,-80.503129,193,7947.876495853296
[@1.0.5502541@]11,43.454685,-80.503881,194,8014.1920877911125
[@1.0.5502541@]11,43.45492,-80.504629,195,8079.944759703012
[@1.0.5502541@]11,43.455243,-80.505684,196,8172.314749474412
[@1.0.5502541@]11,43.455905,-80.5076945,197,8350.411936409213
[@1.0.5502541@]11,43.456567,-80.509705,198,8528.507531040974
[@1.0.5502541@]11,43.457142,-80.511467,199,8684.352229146692
[@1.0.5502541@]11,43.4571931,-80.5116236,200,8698.203093287862
[@1.0.5502541@]11,43.457195,-80.511623,201,8698.415256531645
[@1.0.5502541@]11,43.4571931,-80.5116236,202,8698.627419775428
[@1.0.5502541@]11,43.457717,-80.513229,203,8840.620276134889
[@1.0.5502541@]11,43.458555,-80.515821,204,9069.515804806899
[@1.0.5502541@]11,43.458757,-80.516469,205,9126.405233416044
[@1.0.5502541@]11,43.459357,-80.517549,206,9236.11500884368
[@1.0.5502541@]11,43.4601194,-80.518817,207,9368.934655936666
[@1.0.5502541@]11,43.460118769,-80.51881745,208,9368.934655936666
[@1.0.5502541@]11,43.4601194,-80.518817,209,9368.934655936666
[@1.0.5502541@]11,43.460212,-80.518971,210,9385.065760964708
[@1.0.5502541@]11,43.460416,-80.519252,211,9417.124743360038
[@1.0.5502541@]11,43.460705,-80.519723,212,9466.874377570977
[@1.0.5502541@]11,43.461153,-80.520452,213,9543.92498749131
[@1.0.5502541@]11,43.461489,-80.521036,214,9604.037240949474
[@1.0.5502541@]11,43.46161,-80.521213,215,9623.650123474537
[@1.0.5502541@]11,43.461694,-80.521267,216,9633.950861995236
[@1.0.5502541@]11,43.461873,-80.521329,217,9654.462779825872
[@1.0.5502541@]11,43.462023,-80.521374,218,9671.523659877894
[@1.0.5502541@]11,43.464072,-80.521999,219,9904.748760666898
[@1.0.5502541@]11,43.464186,-80.522034,220,9917.728574309793
