shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S10014,45.464614,-73.460805,20056,4.418
S10014,45.464638,-73.461082,20057,4.439
S10014,45.464654,-73.461323,20058,4.458
S10014,45.464666,-73.461566,20059,4.477
S10014,45.464686,-73.462052,20060,4.516
S10014,45.464703,-73.462511,20061,4.551
S10014,45.464727,-73.463149,20062,4.601
S10014,45.464750,-73.463787,20063,4.652
S10014,45.464803,-73.465202,20064,4.762
S10014,45.464819,-73.465628,20065,4.796
S10014,45.464835,-73.466055,20066,4.829
S10014,45.464850,-73.466422,20067,4.858
S10014,45.464867,-73.466787,20068,4.886
S10014,45.464873,-73.466924,20069,4.897
S10014,45.464913,-73.467750,20070,4.962
S10014,45.464934,-73.468177,20071,4.995
S10014,45.464951,-73.468544,20072,5.024
S10014,45.464965,-73.468911,20073,5.053
S10014,45.464976,-73.469218,20074,5.077
S10014,45.465012,-73.470171,20075,5.152
S10014,45.465012,-73.470171,30001,5.152
S10014,45.465058,-73.471395,30002,5.247
S10014,45.465062,-73.471523,30003,5.257
S10014,45.465075,-73.471908,30004,5.287
S10014,45.465086,-73.472291,30005,5.317
S10014,45.465096,-73.472894,30006,5.364
S10014,45.465104,-73.473353,30007,5.400
S10014,45.465104,-73.473353,30008,5.400
S10014,45.465107,-73.473492,30009,5.411
S10014,45.465107,-73.473492,30010,5.411
S10014,45.465117,-73.473933,30011,5.446
S10014,45.465117,-73.473933,30012,5.446
S10014,45.465131,-73.474376,30013,5.480
S10014,45.465141,-73.474667,30014,5.503
S10014,45.465199,-73.476272,30015,5.629
S10014,45.465199,-73.476272,30016,5.629
S10014,45.465208,-73.476496,30017,5.646
S10014,45.465227,-73.476974,30018,5.684
S10014,45.465262,-73.477675,30019,5.739
S10014,45.465284,-73.478033,30020,5.767
S10014,45.465305,-73.478374,30021,5.794
S10014,45.465305,-73.478374,30022,5.794
S10014,45.465331,-73.478757,30023,5.824
S10014,45.465358,-73.479138,30024,5.854
S10014,45.465358,-73.479138,30025,5.854
S10014,45.465375,-73.479359,30026,5.871
S10014,45.465585,-73.482019,30027,6.080
S10014,45.465585,-73.482019,30028,6.080
S10014,45.465641,-73.482689,30029,6.133
S10014,45.465703,-73.483356,30030,6.186
S10014,45.465773,-73.484023,30031,6.239
S10014,45.465848,-73.484689,30032,6.291
S10014,45.465930,-73.485353,30033,6.344
S10014,45.465930,-73.485353,30034,6.344
S10014,45.465976,-73.485708,30035,6.372
S10014,45.466025,-73.486062,30036,6.401
S10014,45.466122,-73.486758,30037,6.456
S10014,45.466219,-73.487452,30038,6.511
S10014,45.466219,-73.487452,30039,6.511
S10014,45.466334,-73.488285,30040,6.578
S10014,45.466334,-73.488285,30041,6.578
S10014,45.466447,-73.489117,30042,6.644
S10014,45.466447,-73.489117,30043,6.644
S10014,45.466628,-73.490458,30044,6.751
S10014,45.466802,-73.491800,30045,6.857
S10014,45.466974,-73.493143,30046,6.964
S10014,45.466974,-73.493143,30047,6.964
S10014,45.467095,-73.494106,30048,7.041
S10014,45.467213,-73.495071,30049,7.117
S10014,45.467213,-73.495071,30050,7.117
S10014,45.467330,-73.496036,30051,7.194
S10014,45.467444,-73.497003,30052,7.271
S10014,45.467444,-73.497003,30053,7.271
S10014,45.467556,-73.497968,30054,7.347
S10014,45.467666,-73.498935,30055,7.424
S10014,45.467666,-73.498935,30056,7.424
S10014,45.467774,-73.499903,30057,7.500
S10014,45.467881,-73.500870,30058,7.577
S10014,45.467881,-73.500870,30059,7.577
S10014,45.467984,-73.501839,30060,7.653
S10014,45.468086,-73.502807,30061,7.730
S10014,45.468293,-73.504795,30062,7.887
S10014,45.468499,-73.506781,30063,8.044
S10014,45.468705,-73.508768,30064,8.201
S10014,45.468912,-73.510754,30065,8.358
S10014,45.468912,-73.510754,30066,8.358
S10014,45.468996,-73.511579,30067,8.423
S10014,45.469078,-73.512404,30068,8.488
S10014,45.469078,-73.512404,30069,8.488
S10014,45.469158,-73.513229,30070,8.553
S10014,45.469234,-73.514055,30071,8.619
S10014,45.469234,-73.514055,30072,8.619
S10014,45.469308,-73.514881,30073,8.684
S10014,45.469379,-73.515708,30074,8.749
S10014,45.469379,-73.515708,30075,8.749
S10014,45.469449,-73.516535,30076,8.814
S10014,45.469515,-73.517362,30077,8.879
S10014,45.469515,-73.517362,30078,8.879
S10014,45.469515,-73.517362,30079,8.879
S10014,45.469614,-73.518661,30080,8.981
S10014,45.469707,-73.519960,30081,9.083
S10014,45.469793,-73.521259,30082,9.185
S10014,45.469874,-73.522560,30083,9.288
S10014,45.469948,-73.523861,30084,9.390
S10014,45.470016,-73.525163,30085,9.492
S10014,45.470077,-73.526465,30086,9.594
S10014,45.470132,-73.527768,30087,9.696
S10014,45.470180,-73.529072,30088,9.798
S10014,45.470223,-73.530376,30089,9.900
S10014,45.470260,-73.531680,30090,10.002
S10014,45.470289,-73.532985,30091,10.104
S10014,45.470313,-73.534290,30092,10.206
S10014,45.470313,-73.534290,30093,10.206
S10014,45.470319,-73.534793,30094,10.245
S10014,45.470325,-73.535605,30095,10.309
S10014,45.470325,-73.535605,30096,10.309
S10014,45.470330,-73.536274,30097,10.361
S10014,45.470339,-73.537011,30098,10.419
S10014,45.470344,-73.537412,30099,10.450
S10014,45.470357,-73.538538,30100,10.538
S10014,45.470357,-73.538538,40001,10.538
S10014,45.470371,-73.539771,40002,10.635
S10014,45.470372,-73.539869,40003,10.642
S10014,45.470372,-73.539869,40004,10.642
S10014,45.470374,-73.540067,40005,10.658
S10014,45.470374,-73.540067,40006,10.658
S10014,45.470378,-73.540266,40007,10.673
S10014,45.470378,-73.540266,40008,10.673
