shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2010681,50.969443,-114.077011,60016,7.993
2010681,50.969726,-114.076958,60017,8.025
2010681,50.970045,-114.076889,60018,8.061
2010681,50.970323,-114.076820,60019,8.092
2010681,50.970576,-114.076752,60020,8.121
2010681,50.970887,-114.076657,60021,8.156
2010681,50.971038,-114.076607,60022,8.173
2010681,50.971471,-114.076458,60023,8.223
2010681,50.976621,-114.074678,60024,8.809
2010681,50.976798,-114.074618,60025,8.829
2010681,50.976820,-114.074611,60026,8.832
2010681,50.976835,-114.074603,60027,8.833
2010681,50.977297,-114.074446,60028,8.886
2010681,50.978436,-114.074049,60029,9.016
2010681,50.978604,-114.073995,60030,9.035
2010681,50.978787,-114.073925,60031,9.056
2010681,50.978930,-114.073863,60032,9.072
2010681,50.979046,-114.073806,60033,9.086
2010681,50.979170,-114.073738,60034,9.100
2010681,50.979316,-114.073652,60035,9.118
2010681,50.979316,-114.073652,70001,9.118
2010681,50.979436,-114.073582,70002,9.132
2010681,50.979623,-114.073466,70003,9.154
2010681,50.979754,-114.073388,70004,9.170
2010681,50.980460,-114.072950,70005,9.254
2010681,50.980898,-114.072658,70006,9.307
2010681,50.986261,-114.068963,70007,9.958
2010681,50.986812,-114.068586,70008,10.025
2010681,50.988177,-114.067646,70009,10.190
2010681,50.988356,-114.067528,70010,10.212
2010681,50.988563,-114.067401,70011,10.236
2010681,50.988776,-114.067282,70012,10.261
2010681,50.989050,-114.067144,70013,10.293
2010681,50.989178,-114.067087,70014,10.308
2010681,50.989388,-114.067000,70015,10.332
2010681,50.989542,-114.066941,70016,10.350
2010681,50.989690,-114.066891,70017,10.367
2010681,50.989956,-114.066811,70018,10.397
2010681,50.990184,-114.066757,70019,10.423
2010681,50.990299,-114.066733,70020,10.436
2010681,50.990550,-114.066688,70021,10.464
2010681,50.991298,-114.066581,70022,10.547
2010681,50.991697,-114.066529,70023,10.592
2010681,50.994554,-114.066131,70024,10.911
2010681,50.994784,-114.066091,70025,10.937
2010681,50.995103,-114.066020,70026,10.973
2010681,50.995216,-114.065992,70027,10.985
2010681,50.995457,-114.065938,70028,11.012
2010681,50.995755,-114.065881,70029,11.046
2010681,50.996061,-114.065835,70030,11.080
2010681,50.996779,-114.065734,70031,11.160
2010681,50.997263,-114.065646,70032,11.214
2010681,50.997444,-114.065623,70033,11.235
2010681,50.997464,-114.065623,70034,11.237
2010681,50.997464,-114.065623,80001,11.237
2010681,50.997565,-114.065626,80002,11.248
2010681,51.008673,-114.064082,80003,12.489
2010681,51.013279,-114.063445,80004,13.003
2010681,51.013759,-114.063374,80005,13.057
2010681,51.014088,-114.063299,80006,13.094
2010681,51.014294,-114.063230,80007,13.117
2010681,51.014513,-114.063135,80008,13.143
2010681,51.014694,-114.063039,80009,13.164
2010681,51.014873,-114.062928,80010,13.185
2010681,51.015048,-114.062803,80011,13.207
2010681,51.015217,-114.062667,80012,13.228
2010681,51.015410,-114.062496,80013,13.252
2010681,51.016123,-114.061847,80014,13.344
2010681,51.016228,-114.061760,80015,13.357
2010681,51.016281,-114.061721,80016,13.363
2010681,51.016341,-114.061683,80017,13.370
2010681,51.016412,-114.061649,80018,13.379
2010681,51.016504,-114.061617,80019,13.389
2010681,51.016654,-114.061575,80020,13.406
2010681,51.016745,-114.061555,80021,13.416
2010681,51.016933,-114.061507,80022,13.438
2010681,51.017338,-114.061415,80023,13.483
2010681,51.017824,-114.061299,80024,13.538
2010681,51.017824,-114.061299,90001,13.538
2010681,51.018194,-114.061211,90002,13.579
2010681,51.018298,-114.061176,90003,13.591
2010681,51.018363,-114.061149,90004,13.599
2010681,51.018405,-114.061126,90005,13.604
2010681,51.018512,-114.061058,90006,13.617
2010681,51.018636,-114.060972,90007,13.632
2010681,51.019102,-114.060634,90008,13.688
2010681,51.019272,-114.060521,90009,13.709
2010681,51.019697,-114.060227,90010,13.761
2010681,51.020467,-114.059672,90011,13.855
2010681,51.021590,-114.058862,90012,13.992
2010681,51.021884,-114.058654,90013,14.028
2010681,51.021986,-114.058589,90014,14.040
2010681,51.022073,-114.058544,90015,14.050
2010681,51.022188,-114.058499,90016,14.063
2010681,51.022243,-114.058485,90017,14.070
2010681,51.022284,-114.058478,90018,14.074
2010681,51.022345,-114.058471,90019,14.081
2010681,51.022399,-114.058470,90020,14.087
2010681,51.022443,-114.058473,90021,14.092
2010681,51.022504,-114.058484,90022,14.099
2010681,51.022593,-114.058511,90023,14.109
2010681,51.022696,-114.058551,90024,14.121
2010681,51.022748,-114.058575,90025,14.127
2010681,51.022836,-114.058622,90026,14.137
2010681,51.023337,-114.058907,90027,14.196
2010681,51.023440,-114.058962,90028,14.209
2010681,51.023588,-114.059033,90029,14.226
2010681,51.023656,-114.059060,90030,14.233
2010681,51.023721,-114.059083,90031,14.241
2010681,51.023797,-114.059104,90032,14.249
2010681,51.023871,-114.059119,90033,14.258
2010681,51.023961,-114.059132,90034,14.268
2010681,51.024039,-114.059137,90035,14.276
2010681,51.024125,-114.059137,90036,14.286
2010681,51.024217,-114.059133,90037,14.296
2010681,51.024320,-114.059123,90038,14.308
2010681,51.025019,-114.059035,90039,14.386
2010681,51.025196,-114.059015,90040,14.405
2010681,51.025408,-114.059000,90041,14.429
2010681,51.025588,-114.058993,90042,14.449
2010681,51.025781,-114.058995,90043,14.471
2010681,51.025989,-114.059006,90044,14.494
2010681,51.026167,-114.059023,90045,14.514
2010681,51.026603,-114.059096,90046,14.562
2010681,51.026691,-114.059114,90047,14.572
2010681,51.026920,-114.059171,90048,14.598
2010681,51.027951,-114.059438,90049,14.714
2010681,51.028097,-114.059473,90050,14.731
2010681,51.028270,-114.059506,90051,14.750
2010681,51.028322,-114.059516,90052,14.756
2010681,51.028420,-114.059527,90053,14.767
2010681,51.028551,-114.059531,90054,14.781
2010681,51.028702,-114.059522,90055,14.798
2010681,51.028867,-114.059493,90056,14.817
2010681,51.028951,-114.059472,90057,14.826
2010681,51.029137,-114.059417,90058,14.847
2010681,51.030335,-114.059015,90059,14.983
2010681,51.030426,-114.058987,90060,14.994
2010681,51.030593,-114.058954,90061,15.012
2010681,51.030712,-114.058939,90062,15.026
2010681,51.031926,-114.058854,90063,15.161
2010681,51.031926,-114.058854,100001,15.161
2010681,51.032114,-114.058841,100002,15.182
2010681,51.032396,-114.058827,100003,15.213
2010681,51.032550,-114.058832,100004,15.230
2010681,51.032815,-114.058845,100005,15.260
2010681,51.033025,-114.058851,100006,15.283
2010681,51.033176,-114.058850,100007,15.300
2010681,51.033348,-114.058837,100008,15.319
2010681,51.033610,-114.058820,100009,15.348
2010681,51.035547,-114.058680,100010,15.564
2010681,51.036090,-114.058646,100011,15.624
2010681,51.036707,-114.058597,100012,15.693
2010681,51.036855,-114.058589,100013,15.710
2010681,51.037004,-114.058575,100014,15.726
2010681,51.037104,-114.058556,100015,15.738
2010681,51.037169,-114.058540,100016,15.745
2010681,51.037235,-114.058516,100017,15.752
2010681,51.037420,-114.058439,100018,15.774
2010681,51.037443,-114.058425,100019,15.776
2010681,51.037638,-114.058351,100020,15.799
2010681,51.037795,-114.058301,100021,15.816
2010681,51.037903,-114.058284,100022,15.829
2010681,51.038396,-114.058247,100023,15.883
2010681,51.038396,-114.058247,110001,15.883
2010681,51.038415,-114.058246,110002,15.886
2010681,51.039174,-114.058194,110003,15.970
2010681,51.039437,-114.058174,110004,15.999
2010681,51.039512,-114.058168,110005,16.008
2010681,51.039709,-114.058160,110006,16.030
2010681,51.040437,-114.058169,110007,16.111
2010681,51.040607,-114.058166,110008,16.130
2010681,51.040767,-114.058157,110009,16.147
2010681,51.041006,-114.058133,110010,16.174
2010681,51.041113,-114.058115,110011,16.186
2010681,51.041518,-114.058005,110012,16.232
2010681,51.041916,-114.057837,110013,16.277
2010681,51.042303,-114.057610,110014,16.323
2010681,51.042484,-114.057482,110015,16.346
2010681,51.042662,-114.057342,110016,16.368
2010681,51.042839,-114.057188,110017,16.390
2010681,51.043001,-114.057033,110018,16.411
2010681,51.043186,-114.056848,110019,16.436
2010681,51.044397,-114.055571,110020,16.597
2010681,51.044553,-114.055408,110021,16.618
2010681,51.044655,-114.055308,110022,16.631
2010681,51.044755,-114.055214,110023,16.644
2010681,51.044912,-114.055086,110024,16.664
2010681,51.044987,-114.055034,110025,16.673
2010681,51.045060,-114.054988,110026,16.682
2010681,51.045135,-114.054945,110027,16.691
2010681,51.045196,-114.054915,110028,16.698
2010681,51.045245,-114.054899,110029,16.703
2010681,51.045382,-114.054865,110030,16.719
2010681,51.045469,-114.054852,110031,16.729
2010681,51.045526,-114.054851,110032,16.735
2010681,51.045607,-114.054861,110033,16.744
2010681,51.045676,-114.054878,110034,16.752
2010681,51.045764,-114.054908,110035,16.762
2010681,51.045799,-114.054923,110036,16.766
2010681,51.045835,-114.054945,110037,16.770
2010681,51.045916,-114.055001,110038,16.780
2010681,51.045987,-114.055065,110039,16.789
2010681,51.046042,-114.055127,110040,16.796
2010681,51.046102,-114.055209,110041,16.805
2010681,51.046149,-114.055284,110042,16.813
2010681,51.046193,-114.055377,110043,16.821
2010681,51.046229,-114.055470,110044,16.828
2010681,51.046260,-114.055571,110045,16.836
2010681,51.046283,-114.055684,110046,16.845
2010681,51.046300,-114.055811,110047,16.854
2010681,51.046304,-114.055868,110048,16.858
2010681,51.046310,-114.056134,110049,16.877
2010681,51.046314,-114.056197,110050,16.881
2010681,51.046321,-114.056462,110051,16.899
2010681,51.046329,-114.056721,110052,16.918
2010681,51.046329,-114.056721,120001,16.918
2010681,51.046548,-114.064384,120002,17.456
2010681,51.046548,-114.064384,130001,17.456
2010681,51.046777,-114.072418,130002,18.020
2010681,51.046777,-114.072418,140001,18.020
2010681,51.047074,-114.082843,140002,18.752
2010681,51.047076,-114.082860,140003,18.753
2010681,51.047080,-114.083076,140004,18.768
2010681,51.047104,-114.083917,140005,18.827
2010681,51.047092,-114.084079,140006,18.838
2010681,51.047105,-114.084179,140007,18.846
2010681,51.047114,-114.084270,140008,18.852
2010681,51.047104,-114.083917,140009,18.877
2010681,51.047080,-114.083076,140010,18.936
2010681,51.047076,-114.082860,140011,18.951
2010681,51.047074,-114.082843,140012,18.952
2010681,51.046935,-114.077974,140013,19.294
2010681,51.046935,-114.077974,150001,19.294
2010681,51.047074,-114.082843,150002,19.636
2010681,51.047076,-114.082860,150003,19.637
2010681,51.047094,-114.082987,150004,19.646
2010681,51.047105,-114.083041,150005,19.650
2010681,51.047125,-114.083111,150006,19.655
2010681,51.047145,-114.083171,150007,19.660
2010681,51.047175,-114.083243,150008,19.666
2010681,51.047204,-114.083303,150009,19.672
2010681,51.047236,-114.083358,150010,19.677
2010681,51.047265,-114.083399,150011,19.681
2010681,51.047303,-114.083445,150012,19.686
2010681,51.047343,-114.083485,150013,19.692
2010681,51.047380,-114.083516,150014,19.696
2010681,51.047448,-114.083557,150015,19.704
2010681,51.047545,-114.083589,150016,19.715
2010681,51.047625,-114.083594,150017,19.724
2010681,51.048021,-114.083570,150018,19.768
2010681,51.048148,-114.083557,150019,19.783
2010681,51.048232,-114.083539,150020,19.792
2010681,51.048321,-114.083512,150021,19.802
2010681,51.048402,-114.083477,150022,19.811
2010681,51.048653,-114.083334,150023,19.841
2010681,51.048758,-114.083279,150024,19.853
2010681,51.048823,-114.083256,150025,19.861
2010681,51.048918,-114.083233,150026,19.872
2010681,51.049041,-114.083221,150027,19.885
2010681,51.050229,-114.083138,150028,20.017
2010681,51.050522,-114.083125,150029,20.050
2010681,51.050706,-114.083135,150030,20.071
2010681,51.050830,-114.083153,150031,20.084
