stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code,stop_access
IDFM:21970,,Duroc,,2.3162247549746047,48.84675637808778,1,,0,IDFM:71159,Europe/Paris,,2,,
IDFM:21971,,Église d'Auteuil,,2.269220521505225,48.84713503444338,1,,0,IDFM:71166,Europe/Paris,,2,,
IDFM:21972,,Javel - André Citroën,,2.2776967318842414,48.84613424996646,1,,0,IDFM:71150,Europe/Paris,,2,,
IDFM:21973,,Mabillon,,2.335033111664156,48.85289709000053,1,,0,IDFM:73639,Europe/Paris,,2,,
IDFM:21974,,Porte d'Auteuil,,2.2584433605569973,48.8479680874005,1,,0,IDFM:71169,Europe/Paris,,2,,
IDFM:21975,,Maubert - Mutualité,,2.348069450318164,48.8501088778655,1,,0,IDFM:71190,Europe/Paris,,2,,
IDFM:21976,,Sèvres - Babylone,,2.326171428842314,48.85103980484709,1,,0,IDFM:71203,Europe/Paris,,2,,
IDFM:21977,,Vaneau,,2.321227717195941,48.84870050683084,1,,0,IDFM:71170,Europe/Paris,,2,,
IDFM:21978,,Odéon,,2.340619126473996,48.8519477060765,1,,0,IDFM:73618,Europe/Paris,,2,,
IDFM:21979,,Ségur,,2.3070325060290395,48.84734203567811,1,,0,IDFM:71157,Europe/Paris,,2,,
IDFM:21980,,Sèvres - Babylone,,2.3268171555028045,48.85169097730401,1,,0,IDFM:71203,Europe/Paris,,2,,
IDFM:21981,,Gare d'Austerlitz,,2.3656078807625422,48.84229779662816,1,,0,IDFM:71135,Europe/Paris,,2,,
IDFM:21982,,Mirabeau,,2.2730641263728333,48.84707750734599,1,,0,IDFM:71162,Europe/Paris,,2,,
IDFM:21983,,Cluny - La Sorbonne,,2.3447064289544377,48.85095388861443,1,,0,IDFM:73619,Europe/Paris,,2,,
IDFM:21984,,Cardinal Lemoine,,2.3513280016731763,48.84670003526311,1,,0,IDFM:71153,Europe/Paris,,2,,
IDFM:21985,,Chardon Lagache,,2.26690547594029,48.84508829917885,1,,0,IDFM:71141,Europe/Paris,,2,,
IDFM:21986,,Charles Michels,,2.2856243417995747,48.84636172348247,1,,0,IDFM:71156,Europe/Paris,,2,,
IDFM:21987,,Avenue Émile Zola,,2.2947188404097187,48.846964295461625,1,,0,IDFM:71158,Europe/Paris,,2,,
IDFM:21988,,Boulogne Jean Jaurès,,2.239395985554318,48.842128505113145,2,,0,IDFM:71147,Europe/Paris,,2,,
IDFM:21989,,Boulogne Pont de Saint-Cloud,,2.2285564914411955,48.84076399289471,2,,0,IDFM:70721,Europe/Paris,,2,,
IDFM:21990,,Hôtel de Ville,,2.35154698561547,48.85757442237991,1,,0,IDFM:415852,Europe/Paris,,2,,
IDFM:21991,,Pyrénées,,2.384883957748741,48.87381265491752,1,,0,IDFM:71864,Europe/Paris,,2,,
IDFM:21992,,Rambuteau,,2.3532739485947713,48.86119015695036,1,,0,IDFM:71273,Europe/Paris,,2,,
IDFM:21993,,Télégraphe,,2.398593867851629,48.87548313183459,1,,0,IDFM:71870,Europe/Paris,,2,,
IDFM:21994,,Arts et Métiers,,2.3567233472754983,48.86553459885931,1,,0,IDFM:71293,Europe/Paris,,2,,
IDFM:21995,,Jourdain,,2.3895034554043044,48.87517631033787,1,,0,IDFM:71868,Europe/Paris,,2,,
IDFM:21996,,Goncourt,,2.3706438118024113,48.86983550931561,1,,0,IDFM:71840,Europe/Paris,,2,,
IDFM:21997,,Arts et Métiers,,2.3565081436435467,48.86529961264491,1,,0,IDFM:71293,Europe/Paris,,2,,
IDFM:21998,,Belleville,,2.3764553320207464,48.87178151413856,1,,0,IDFM:71853,Europe/Paris,,2,,
IDFM:21999,,Mairie des Lilas,,2.4162978208011863,48.87974365006289,2,,0,IDFM:71909,Europe/Paris,,2,,
IDFM:22000,,Saint-Marcel,,2.3606397867113924,48.83853898898134,1,,0,IDFM:71092,Europe/Paris,,2,,
IDFM:22001,,Stalingrad,,2.367348121277192,48.8841445128949,1,,0,IDFM:71961,Europe/Paris,,2,,
IDFM:22002,,Richard-Lenoir,,2.371814064197053,48.859840966276586,1,,0,IDFM:73648,Europe/Paris,,2,,
IDFM:22003,,Porte de Pantin,,2.3919250813799326,48.88847169637618,1,,0,IDFM:71989,Europe/Paris,,2,,
IDFM:22004,,Quai de la Rapée,,2.365992890937552,48.84649085420337,1,,0,IDFM:71637,Europe/Paris,,2,,
IDFM:22005,,Ourcq,,2.3866765356019912,48.88714990283661,1,,0,IDFM:71972,Europe/Paris,,2,,
IDFM:22006,,Place d'Italie,,2.35559694336975,48.83096622708413,1,,0,IDFM:71033,Europe/Paris,,2,,
IDFM:22007,,Gare du Nord,,2.3572164888604563,48.87970181695894,1,,0,IDFM:71410,Europe/Paris,,2,,
IDFM:22008,,Bréguet-Sabin,,2.370168390294205,48.856162974889436,1,,0,IDFM:73621,Europe/Paris,,2,,
IDFM:22009,,Campo-Formio,,2.358468834639247,48.835595431233266,1,,0,IDFM:71063,Europe/Paris,,2,,
IDFM:22010,,Bastille,,2.368922075646989,48.85328747830434,1,,0,IDFM:463564,Europe/Paris,,2,,
IDFM:22011,,Jacques Bonsergent,,2.3611315892483544,48.870666468034706,1,,0,IDFM:71322,Europe/Paris,,2,,
IDFM:22012,,Laumière,,2.3793909893523923,48.88513384808583,1,,0,IDFM:71957,Europe/Paris,,2,,
IDFM:22013,,Gare de l'Est,,2.35806459441865,48.87616299446643,1,,0,IDFM:71359,Europe/Paris,,2,,
IDFM:22014,,Bobigny-Pantin - Raymond Queneau,,2.426308679232036,48.89560207433252,2,,0,IDFM:72039,Europe/Paris,,2,,
IDFM:22015,,Bobigny - Pablo Picasso,,2.4491504864191898,48.9063121432738,3,,0,IDFM:72486,Europe/Paris,,2,,
IDFM:22016,,Église de Pantin,,2.413119553706935,48.893163974098265,2,,0,IDFM:72024,Europe/Paris,,2,,
IDFM:22017,,Hoche,,2.4032119887626737,48.89128939386479,2,,0,IDFM:72004,Europe/Paris,,2,,
IDFM:22018,,Réaumur - Sébastopol,,2.3520507871028355,48.86638175675157,1,,0,IDFM:73636,Europe/Paris,,2,,
IDFM:22019,,Parmentier,,2.3747205969196896,48.86524326053047,1,,0,IDFM:71801,Europe/Paris,,2,,
IDFM:22020,,Père Lachaise,,2.386538795193789,48.862957138362546,1,,0,IDFM:71787,Europe/Paris,,2,,
IDFM:22021,,Pereire,,2.2976831860125837,48.88484432273985,1,,0,IDFM:71453,Europe/Paris,,2,,
IDFM:22022,,Porte de Bagnolet,,2.4088234090802456,48.86432836987192,1,,0,IDFM:71799,Europe/Paris,,2,,
IDFM:22023,,Porte de Champerret,,2.291848147336647,48.885736266685264,1,,0,IDFM:71450,Europe/Paris,,2,,
IDFM:22024,,Quatre Septembre,,2.3364150746107506,48.86958768416464,1,,0,IDFM:71313,Europe/Paris,,2,,
IDFM:22025,,Rue Saint-Maur,,2.380486332251813,48.86413108020325,1,,0,IDFM:71795,Europe/Paris,,2,,
IDFM:22026,,Temple,,2.361561234526356,48.86675662943444,1,,0,IDFM:71296,Europe/Paris,,2,,
IDFM:22027,,Villiers,,2.315815092646378,48.88107318307563,1,,0,IDFM:71403,Europe/Paris,,2,,
IDFM:22028,,Wagram,,2.3046251407269573,48.88376067556563,1,,0,IDFM:71423,Europe/Paris,,2,,
IDFM:22029,,Sentier,,2.3475538159377884,48.86734660429376,1,,0,IDFM:73634,Europe/Paris,,2,,
IDFM:22030,,Opéra,,2.331047286711241,48.87143742899726,1,,0,IDFM:71337,Europe/Paris,,2,,
IDFM:22031,,Malesherbes,,2.309410662965853,48.88279910736547,1,,0,IDFM:71416,Europe/Paris,,2,,
IDFM:22032,,Europe,,2.322266320116723,48.8788615395549,1,,0,IDFM:73617,Europe/Paris,,2,,
IDFM:22033,,Bourse,,2.3406785469758815,48.868792843933164,1,,0,IDFM:73635,Europe/Paris,,2,,
IDFM:22034,,Louise Michel,,2.288305859855185,48.888485207802276,2,,0,IDFM:73667,Europe/Paris,,2,,
IDFM:22035,,Pont de Levallois - Bécon,,2.2804129300725515,48.89712554969418,2,,0,IDFM:72057,Europe/Paris,,2,,
IDFM:22036,,Anatole France,,2.2849683057189023,48.892188551081524,2,,0,IDFM:71519,Europe/Paris,,2,,
IDFM:22037,,Gallieni,,2.4159299613832097,48.86512770051251,2,,0,IDFM:71817,Europe/Paris,,2,,
IDFM:22038,,Montparnasse Bienvenue,,2.323865393384996,48.84391284808313,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:22039,,Pasteur,,2.312554745666783,48.842958015471986,1,,0,IDFM:71125,Europe/Paris,,2,,
IDFM:22040,,Pigalle,,2.337154335375997,48.88220048381224,1,,0,IDFM:71409,Europe/Paris,,2,,
IDFM:22041,,Porte de la Chapelle,,2.3595508147336073,48.897224176080094,1,,0,IDFM:72064,Europe/Paris,,2,,
IDFM:22042,,Porte de Versailles,,2.2881167441043466,48.83249028713051,1,,0,IDFM:71045,Europe/Paris,,2,,
IDFM:22043,,Rue du Bac,,2.3256727584985164,48.85587553200213,1,,0,IDFM:71227,Europe/Paris,,2,,
IDFM:22044,,Saint-Georges,,2.3375706403796697,48.87841659490173,1,,0,IDFM:71366,Europe/Paris,,2,,
IDFM:22045,,Solférino,,2.3231029882985132,48.858550089641746,1,,0,IDFM:71270,Europe/Paris,,2,,
IDFM:22046,,Trinité - d'Estienne d'Orves,,2.333357147769167,48.87630674598123,1,,0,IDFM:71355,Europe/Paris,,2,,
IDFM:22047,,Vaugirard,,2.3010745156545456,48.839437918076904,1,,0,IDFM:71091,Europe/Paris,,2,,
IDFM:22048,,Volontaires,,2.3076021374868945,48.841391535004526,1,,0,IDFM:71113,Europe/Paris,,2,,
IDFM:22049,,Rennes,,2.3277871847873874,48.84833282904063,1,,0,IDFM:73640,Europe/Paris,,2,,
IDFM:22050,,Notre-Dame-de-Lorette,,2.3378736192226386,48.8760350312806,1,,0,IDFM:71350,Europe/Paris,,2,,
IDFM:22051,,Notre-Dame-des-Champs,,2.328564944227944,48.84508150807547,1,,0,IDFM:71138,Europe/Paris,,2,,
IDFM:22052,,Marcadet - Poissonniers,,2.3499794329782024,48.89145292865467,1,,0,IDFM:71511,Europe/Paris,,2,,
IDFM:22053,,Marx Dormoy,,2.359945883178033,48.89060729278663,1,,0,IDFM:71510,Europe/Paris,,2,,
IDFM:22054,,Jules Joffrin,,2.3445930113536537,48.892475776148665,1,,0,IDFM:71521,Europe/Paris,,2,,
IDFM:22055,,Lamarck - Caulaincourt,,2.338463589982122,48.889699132276796,1,,0,IDFM:71492,Europe/Paris,,2,,
IDFM:22056,,Falguière,,2.317551235617027,48.844317683534335,1,,0,IDFM:73641,Europe/Paris,,2,,
IDFM:22057,,Concorde,,2.323181449571859,48.86615003482594,1,,0,IDFM:71298,Europe/Paris,,2,,
IDFM:22058,,Convention,,2.2963642614342694,48.837125900520995,1,,0,IDFM:71075,Europe/Paris,,2,,
IDFM:22059,,Abbesses,,2.338367478180517,48.884383574623314,1,,0,IDFM:71432,Europe/Paris,,2,,
IDFM:22060,,Assemblée Nationale,,2.320575836647556,48.861071939526084,1,,0,IDFM:73642,Europe/Paris,,2,,
IDFM:22061,,Corentin Celton,,2.2789586605256367,48.826823295159116,2,,0,IDFM:70990,Europe/Paris,,2,,
IDFM:22062,,Mairie d'Issy,,2.2737086127175132,48.82430023224004,2,,0,IDFM:70671,Europe/Paris,,2,,
IDFM:22072,,Nation,,2.3957988351125254,48.84845279707999,1,,0,IDFM:71673,Europe/Paris,,2,,
IDFM:22073,,Nation,,2.3958598043279085,48.84789550545761,1,,0,IDFM:71673,Europe/Paris,,2,,
IDFM:22074,,Saint-Paul (Le Marais),,2.3608852562751967,48.85518742160445,1,,0,IDFM:71222,Europe/Paris,,2,,
IDFM:22075,,Tuileries,,2.3291022584021066,48.86473542330607,1,,0,IDFM:71284,Europe/Paris,,2,,
IDFM:22076,,Reuilly - Diderot,,2.385158021366095,48.847130496202226,1,,0,IDFM:71654,Europe/Paris,,2,,
IDFM:22077,,Porte de Vincennes,,2.4079949837065446,48.84726366558476,1,,0,IDFM:71663,Europe/Paris,,2,,
IDFM:22078,,Porte Maillot,,2.2824524639359045,48.877802129957345,1,,0,IDFM:71379,Europe/Paris,,2,,
IDFM:22079,,Palais Royal - Musée du Louvre,,2.335276120074395,48.86269238136798,1,,0,IDFM:71297,Europe/Paris,,2,,
IDFM:22080,,Nation,,2.3963815574262974,48.847556384308284,1,,0,IDFM:71673,Europe/Paris,,2,,
IDFM:22081,,Louvre - Rivoli,,2.3401628634830325,48.86107361739893,1,,0,IDFM:73630,Europe/Paris,,2,,
IDFM:22082,,Franklin D. Roosevelt,,2.309729269438982,48.86905004286815,1,,0,IDFM:71318,Europe/Paris,,2,,
IDFM:22083,,Gare de Lyon,,2.3736730684982223,48.84579383469821,1,,0,IDFM:73626,Europe/Paris,,2,,
IDFM:22084,,George V,,2.300295922410982,48.872062034264175,1,,0,IDFM:71328,Europe/Paris,,2,,
IDFM:22085,,Concorde,,2.324531487080287,48.866112694397074,1,,0,IDFM:71298,Europe/Paris,,2,,
IDFM:22086,,Charles de Gaulle - Étoile,,2.2958783604223547,48.87511188226749,1,,0,IDFM:71347,Europe/Paris,,2,,
IDFM:22087,,Châtelet,,2.347881677716951,48.858579763589525,1,,0,IDFM:71264,Europe/Paris,,2,,
IDFM:22088,,Argentine,,2.290148271742768,48.875383816476266,1,,0,IDFM:71348,Europe/Paris,,2,,
IDFM:22089,,Bastille,,2.368718961034089,48.85205429349772,1,,0,IDFM:463564,Europe/Paris,,2,,
IDFM:22090,,Champs-Élysées - Clemenceau,,2.3143149128844804,48.867628454929594,1,,0,IDFM:71305,Europe/Paris,,2,,
IDFM:22091,,Hôtel de Ville,,2.3529826843399975,48.857204466543294,1,,0,IDFM:415852,Europe/Paris,,2,,
IDFM:22092,,Châtelet,,2.3466674487500807,48.85976028201467,1,,0,IDFM:71264,Europe/Paris,,2,,
IDFM:22093,,Champs-Élysées - Clemenceau,,2.3139501860093175,48.86737454799625,1,,0,IDFM:71305,Europe/Paris,,2,,
IDFM:22094,,Charles de Gaulle - Étoile,,2.2957729428969817,48.87484145962348,1,,0,IDFM:71347,Europe/Paris,,2,,
IDFM:22095,,Charles de Gaulle - Étoile,,2.294995735441831,48.87383861478572,1,,0,IDFM:71347,Europe/Paris,,2,,
IDFM:22096,,Concorde,,2.3220315426557194,48.86652125193945,1,,0,IDFM:71298,Europe/Paris,,2,,
IDFM:22097,,Bastille,,2.3695064282002,48.853425461693256,1,,0,IDFM:463564,Europe/Paris,,2,,
IDFM:22098,,Reuilly - Diderot,,2.3872010704093922,48.84721292669797,1,,0,IDFM:71654,Europe/Paris,,2,,
IDFM:22099,,Pont de Neuilly,,2.2607160495433503,48.88468472414712,2,,0,IDFM:71442,Europe/Paris,,2,,
IDFM:22100,,Les Sablons,,2.272277675288795,48.88095135639308,2,,0,IDFM:425779,Europe/Paris,,2,,
IDFM:22101,,La Défense,,2.2370151812077856,48.89213543098125,3,,0,IDFM:71517,Europe/Paris,,2,,
IDFM:22102,,Esplanade de la Défense,,2.250112376589758,48.88807223539219,3,,0,IDFM:71485,Europe/Paris,,2,,
IDFM:22103,,Saint-Mandé,,2.4190018282327004,48.84636430926393,2,,0,IDFM:71647,Europe/Paris,,2,,
IDFM:22104,,Château de Vincennes,,2.4387524697059666,48.84456096014731,2,,0,IDFM:71634,Europe/Paris,,2,,
IDFM:22105,,Bérault,,2.4289728467242204,48.84545000833376,2,,0,IDFM:71650,Europe/Paris,,2,,
IDFM:22106,,Villiers,,2.3157165772440385,48.88130644704797,1,,0,IDFM:71403,Europe/Paris,,2,,
IDFM:22107,,Stalingrad,,2.3658058722008413,48.88425326618281,1,,0,IDFM:71961,Europe/Paris,,2,,
IDFM:22108,,Ternes,,2.2981136521983068,48.8782007528283,1,,0,IDFM:71367,Europe/Paris,,2,,
IDFM:22109,,Victor Hugo,,2.2860235771477933,48.869936238096244,1,,0,IDFM:71315,Europe/Paris,,2,,
IDFM:22110,,Rome,,2.3214039779193896,48.882256139435015,1,,0,IDFM:71408,Europe/Paris,,2,,
IDFM:22111,,Porte Dauphine,,2.2776327175452717,48.871396795248316,1,,0,IDFM:474152,Europe/Paris,,2,,
IDFM:22112,,Père Lachaise,,2.387855527535004,48.862262393051736,1,,0,IDFM:71787,Europe/Paris,,2,,
IDFM:22113,,Philippe Auguste,,2.390616060214131,48.85815748243979,1,,0,IDFM:71751,Europe/Paris,,2,,
IDFM:22114,,Pigalle,,2.338257976509587,48.882269542226226,1,,0,IDFM:71409,Europe/Paris,,2,,
IDFM:22115,,Place de Clichy,,2.3279583280102196,48.88366908827266,1,,0,IDFM:71435,Europe/Paris,,2,,
IDFM:22116,,Ménilmontant,,2.3837732044458924,48.86628848155388,1,,0,IDFM:71815,Europe/Paris,,2,,
IDFM:22117,,Monceau,,2.309412967374703,48.880568770126835,1,,0,IDFM:73671,Europe/Paris,,2,,
IDFM:22118,,Jaurès,,2.3702971374325292,48.881596974234085,1,,0,IDFM:71940,Europe/Paris,,2,,
IDFM:22119,,La Chapelle,,2.360390754503212,48.88436835263381,1,,0,IDFM:71434,Europe/Paris,,2,,
IDFM:22120,,Colonel Fabien,,2.3705761028196575,48.877695345805535,1,,0,IDFM:71893,Europe/Paris,,2,,
IDFM:22121,,Courcelles,,2.3032943624252122,48.87926525411311,1,,0,IDFM:71376,Europe/Paris,,2,,
IDFM:22122,,Alexandre Dumas,,2.3948253985144294,48.85600242440136,1,,0,IDFM:71728,Europe/Paris,,2,,
IDFM:22123,,Anvers,,2.3441548403302916,48.882868568843925,1,,0,IDFM:71419,Europe/Paris,,2,,
IDFM:22124,,Avron,,2.3981038200411873,48.85181899907657,1,,0,IDFM:71697,Europe/Paris,,2,,
IDFM:22125,,Blanche,,2.3324843754343627,48.88376635447715,1,,0,IDFM:71420,Europe/Paris,,2,,
IDFM:22126,,Couronnes,,2.3805336747351005,48.86932051914457,1,,0,IDFM:71834,Europe/Paris,,2,,
IDFM:22127,,Barbès - Rochechouart,,2.3506070793550977,48.88377608955688,1,,0,IDFM:71426,Europe/Paris,,2,,
IDFM:22128,,Belleville,,2.3768306915222848,48.872314077361665,1,,0,IDFM:71853,Europe/Paris,,2,,
IDFM:22129,,Place de Clichy,,2.327309402655211,48.88323376480156,1,,0,IDFM:71435,Europe/Paris,,2,,
IDFM:22130,,Barbès - Rochechouart,,2.349629927853002,48.883402060486226,1,,0,IDFM:71426,Europe/Paris,,2,,
IDFM:22131,,Raspail,,2.330466993719873,48.83915635952557,1,,0,IDFM:71088,Europe/Paris,,2,,
IDFM:22132,,Marcadet - Poissonniers,,2.3496815417224775,48.891280439844486,1,,0,IDFM:71511,Europe/Paris,,2,,
IDFM:22133,,Simplon,,2.3477805414954265,48.89387813526374,1,,0,IDFM:71556,Europe/Paris,,2,,
IDFM:22134,,Strasbourg - Saint-Denis,,2.3545461437863655,48.86962387669191,1,,0,IDFM:73633,Europe/Paris,,2,,
IDFM:22135,,Vavin,,2.329311191492551,48.842153767899426,1,,0,IDFM:71117,Europe/Paris,,2,,
IDFM:22136,,Saint-Germain-des-Prés,,2.333947810798194,48.85357456382241,1,,0,IDFM:71216,Europe/Paris,,2,,
IDFM:22137,,Saint-Michel,,2.343748427721462,48.85343985277476,1,,0,IDFM:73620,Europe/Paris,,2,,
IDFM:22138,,Saint-Placide,,2.3269718985543766,48.84709612129944,1,,0,IDFM:71184,Europe/Paris,,2,,
IDFM:22139,,Saint-Sulpice,,2.3308023839717187,48.851236673528796,1,,0,IDFM:71202,Europe/Paris,,2,,
IDFM:22140,,Porte d'Orléans,,2.3254932653821045,48.823416351140224,1,,0,IDFM:70657,Europe/Paris,,2,,
IDFM:22141,,Porte de Clignancourt,,2.3447472731828847,48.897557781418705,1,,0,IDFM:478883,Europe/Paris,,2,,
IDFM:22142,,Réaumur - Sébastopol,,2.352613903045621,48.86604305354321,1,,0,IDFM:73636,Europe/Paris,,2,,
IDFM:22143,,Montparnasse Bienvenue,,2.3243294607791096,48.84385251452581,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:22144,,Mouton-Duvernet,,2.32979034782274,48.831382009093616,1,,0,IDFM:73653,Europe/Paris,,2,,
IDFM:22145,,Odéon,,2.3397701405524383,48.85226679254882,1,,0,IDFM:73618,Europe/Paris,,2,,
IDFM:22146,,Les Halles,,2.345866840169265,48.86273275030107,1,,0,IDFM:73794,Europe/Paris,,2,,
IDFM:22147,,Étienne Marcel,,2.3489761968791085,48.86370301202431,1,,0,IDFM:479068,Europe/Paris,,2,,
IDFM:22148,,Gare de l'Est,,2.3578858064717236,48.876287942444534,1,,0,IDFM:71359,Europe/Paris,,2,,
IDFM:22149,,Gare du Nord,,2.356768884572096,48.879510553130615,1,,0,IDFM:71410,Europe/Paris,,2,,
IDFM:22150,,Cité,,2.3472322349319112,48.85493384910671,1,,0,IDFM:71223,Europe/Paris,,2,,
IDFM:22151,,Denfert-Rochereau,,2.332156211836421,48.83385952369506,1,,0,IDFM:71056,Europe/Paris,,2,,
IDFM:22152,,Château Rouge,,2.3495819680256593,48.887241930648955,1,,0,IDFM:71469,Europe/Paris,,2,,
IDFM:22153,,Château d'Eau,,2.356212775521071,48.87265463150292,1,,0,IDFM:71333,Europe/Paris,,2,,
IDFM:22154,,Alésia,,2.3270932349484528,48.82820106421924,1,,0,IDFM:71030,Europe/Paris,,2,,
IDFM:22155,,Raspail,,2.330810937182814,48.838897467601896,1,,0,IDFM:71088,Europe/Paris,,2,,
IDFM:22156,,Montparnasse Bienvenue,,2.321273396249205,48.84205447194666,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:22157,,Montparnasse Bienvenue,,2.32114972111642,48.84213471311308,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:22158,,Denfert-Rochereau,,2.3328724454976864,48.83431320632965,1,,0,IDFM:71056,Europe/Paris,,2,,
IDFM:22159,,Strasbourg - Saint-Denis,,2.3535943725861697,48.86942088549301,1,,0,IDFM:73633,Europe/Paris,,2,,
IDFM:22160,,Saint-Jacques,,2.337154370925007,48.832916006219165,1,,0,IDFM:71041,Europe/Paris,,2,,
IDFM:22161,,Quai de la Gare,,2.372825013717543,48.83700262953923,1,,0,IDFM:71597,Europe/Paris,,2,,
IDFM:22162,,La Motte-Picquet - Grenelle,,2.298906224573169,48.848697697821954,1,,0,IDFM:71199,Europe/Paris,,2,,
IDFM:22163,,Sèvres-Lecourbe,,2.3094812736820387,48.84559344181696,1,,0,IDFM:71144,Europe/Paris,,2,,
IDFM:22164,,Trocadéro,,2.287516091126177,48.86347881018079,1,,0,IDFM:71285,Europe/Paris,,2,,
IDFM:22165,,Passy,,2.285839418881462,48.85751508962033,1,,0,IDFM:71237,Europe/Paris,,2,,
IDFM:22166,,Pasteur,,2.312792651441268,48.842482718285865,1,,0,IDFM:71125,Europe/Paris,,2,,
IDFM:22167,,Picpus,,2.401248269453829,48.84501767720269,1,,0,IDFM:71639,Europe/Paris,,2,,
IDFM:22168,,Place d'Italie,,2.356101612721528,48.830914982874944,1,,0,IDFM:71033,Europe/Paris,,2,,
IDFM:22169,,Nationale,,2.362857958087621,48.83318160406702,1,,0,IDFM:71043,Europe/Paris,,2,,
IDFM:22170,,Kléber,,2.293230736951423,48.87128306316444,1,,0,IDFM:73656,Europe/Paris,,2,,
IDFM:22171,,Dupleix,,2.2936359857443214,48.85044743650892,1,,0,IDFM:71197,Europe/Paris,,2,,
IDFM:22172,,Edgar Quinet,,2.325634406578936,48.84093694086995,1,,0,IDFM:71108,Europe/Paris,,2,,
IDFM:22173,,Glacière,,2.3434974927179884,48.831170235245835,1,,0,IDFM:71026,Europe/Paris,,2,,
IDFM:22174,,Chevaleret,,2.368094469653414,48.83499912646156,1,,0,IDFM:73651,Europe/Paris,,2,,
IDFM:22175,,Corvisart,,2.350434483865652,48.82983207232378,1,,0,IDFM:71013,Europe/Paris,,2,,
IDFM:22176,,Cambronne,,2.3029417283376117,48.84754311219352,1,,0,IDFM:71167,Europe/Paris,,2,,
IDFM:22177,,Bel-Air,,2.400867959023876,48.8413553876496,1,,0,IDFM:73650,Europe/Paris,,2,,
IDFM:22178,,Bercy,,2.379463070185257,48.840176028121896,1,,0,IDFM:71607,Europe/Paris,,2,,
IDFM:22179,,Bir-Hakeim,,2.2892963570634604,48.85388427726308,1,,0,IDFM:473829,Europe/Paris,,2,,
IDFM:22180,,Boissière,,2.2900328376074373,48.8668483434173,1,,0,IDFM:71301,Europe/Paris,,2,,
IDFM:22181,,Daumesnil,,2.396148628489371,48.839434008053175,1,,0,IDFM:71614,Europe/Paris,,2,,
IDFM:22182,,Dugommier,,2.3899129608386627,48.83905161650721,1,,0,IDFM:71606,Europe/Paris,,2,,
IDFM:22183,,La Motte-Picquet - Grenelle,,2.298745444388579,48.84950618174656,1,,0,IDFM:71199,Europe/Paris,,2,,
IDFM:22184,,Daumesnil,,2.395573606140371,48.83967393140864,1,,0,IDFM:71614,Europe/Paris,,2,,
IDFM:22185,,Invalides,,2.3142383345854878,48.8599835499114,1,,0,IDFM:71274,Europe/Paris,,2,,
IDFM:22186,,Balard,,2.27848397992392,48.83651573301104,1,,0,IDFM:71073,Europe/Paris,,2,,
IDFM:22187,,Lourmel,,2.2819294843204183,48.83859603218734,1,,0,IDFM:71086,Europe/Paris,,2,,
IDFM:22188,,Boucicaut,,2.2879184311245595,48.841024160993214,1,,0,IDFM:412992,Europe/Paris,,2,,
IDFM:22189,,Félix Faure,,2.2918472203679703,48.84268433479664,1,,0,IDFM:71137,Europe/Paris,,2,,
IDFM:22190,,Commerce,,2.29359514628691,48.84441246090085,1,,0,IDFM:71132,Europe/Paris,,2,,
IDFM:22191,,École Militaire,,2.3064679757235638,48.85494735015941,1,,0,IDFM:71224,Europe/Paris,,2,,
IDFM:22192,,La Tour-Maubourg,,2.310453455865815,48.85759650144944,1,,0,IDFM:71242,Europe/Paris,,2,,
IDFM:22193,,Invalides,,2.3146326604445164,48.86109201138112,1,,0,IDFM:71274,Europe/Paris,,2,,
IDFM:22194,,Madeleine,,2.3260951378342716,48.86958398544274,1,,0,IDFM:71324,Europe/Paris,,2,,
IDFM:22195,,Opéra,,2.332135072925294,48.87059812248669,1,,0,IDFM:71337,Europe/Paris,,2,,
IDFM:22196,,Richelieu - Drouot,,2.338582727772594,48.87173112038424,1,,0,IDFM:71330,Europe/Paris,,2,,
IDFM:22197,,Grands Boulevards,,2.342839648636545,48.87146677844407,1,,0,IDFM:71326,Europe/Paris,,2,,
IDFM:22198,,Bonne Nouvelle,,2.3487269674116376,48.870554649291975,1,,0,IDFM:71320,Europe/Paris,,2,,
IDFM:22199,,République,,2.3632563242479026,48.86748513277203,1,,0,IDFM:71311,Europe/Paris,,2,,
IDFM:22200,,Filles du Calvaire,,2.366826859795412,48.86308830188695,1,,0,IDFM:71277,Europe/Paris,,2,,
IDFM:22201,,Saint-Sébastien - Froissart,,2.367370357789606,48.86098670797991,1,,0,IDFM:71777,Europe/Paris,,2,,
IDFM:22202,,Chemin Vert,,2.3682216127650335,48.85710602289208,1,,0,IDFM:73622,Europe/Paris,,2,,
IDFM:22203,,Ledru-Rollin,,2.3761412233185926,48.85133776679838,1,,0,IDFM:71693,Europe/Paris,,2,,
IDFM:22204,,Faidherbe - Chaligny,,2.384072471688875,48.850200705509266,1,,0,IDFM:74001,Europe/Paris,,2,,
IDFM:22205,,Montgallet,,2.39052195642492,48.8440641552825,1,,0,IDFM:71631,Europe/Paris,,2,,
IDFM:22206,,Michel Bizot,,2.40228042706469,48.837000553950986,1,,0,IDFM:71595,Europe/Paris,,2,,
